amplification	541.8665089557282
testing	440.09462656302804
alpha	398.83575532274415
brca1	294.313281514025
women	203.5437647854005
er	189.79080770530587
phosphorylation	184.289624873268
subtypes	181.53903345724908
receptors	151.2825278810409
amplified	143.03075363298413
xenografts	140.28016221696518
tumours	137.5295708009463
treated	126.52720513687056
negative	123.77661372085164
compared	118.2754308888138
oncogene	115.52483947279487
assessment	112.77424805677595
receptor-2	112.77424805677595
transcription	107.27306522473809
regulator	107.27306522473809
receptor-alpha	104.52247380871916
carriers	101.77188239270025
using	99.02129097668131
hr	96.2706995606624
samples	96.2706995606624
over-expressed	90.76951672862454
tissues	88.0189253126056
families	85.2683338965867
regulate	82.51774248056776
overexpress	82.51774248056776
over-expression	82.51774248056776
uptake	79.76715106454884
receptor	6.25599629038723
status	2.9834790187482167
patients	2.6047267197148916
p-glycoprotein	2.478010284701735
cancer	2.400713515802796
cancers	2.253224201067558
evaluation	2.2182188838862302
cells	2.1176165716831035
signaling	2.0179572538082766
line	1.8853391493904552
tumors	1.8216636132406039
lines	1.759667529472527
mrna	1.6730401396403771
factor	1.6594061559163535
overexpression	1.6118115304059943
detection	1.595646954044128
inhibitor	1.5907034695049207
proteins	1.5653772286286567
treatment	1.5318334308723283
pathway	1.519279735201789
sensitizes	1.4745438518864342
therapy	1.4476796926415398
genes	1.4420576355827375
carcinomas	1.4398402719232641
factors	1.423382970527276
activated	1.4216539903019163
positive	1.4196600856871873
induction	1.4151593517198817
determined	1.4045573188181748
proliferation	1.3752957080094625
activation	1.3705368993312295
interaction	1.3498272689722504
reported	1.3477897938492733
growth	1.291093929968067
study	1.285112382894088
progression	1.2450045356717243
increase	1.2339101679337234
response	1.2296761624555195
carcinoma	1.1982774485627001
activity	1.1894449366568325
analysis	1.1775407696028732
targeting	1.1723832264998697
evaluated	1.1682619455134147
induced	1.154266040650799
targets	1.1534738196208396
variants	1.1514103601939687
rate	1.148598613282628
analyzed	1.1404891237151642
polymorphism	1.1367540541577144
effects	1.1355005589206333
express	1.1353504993780243
down-regulation	1.1310843206059131
polymorphisms	1.1270331589991587
relevance	1.1252419429168332
function	1.0925246278579843
distribution	1.0881460546888055
suppresses	1.085267361422433
overexpressed	1.074665741685786
target	1.0734015282025073
invasion	1.0696744395629154
correlation	1.063908000535622
mutation	1.0616317746037958
impact	1.0579197753918943
pattern	1.0557825637244358
regulation	1.0523095947648162
suppression	1.0478443489595906
downregulation	1.0478443489595906
enhances	1.0351688124802407
implicated	1.020380686587666
correlates	1.0187375614884908
value	1.0109789641658964
model	1.009982785569449
expressed	1.0064712921789343
performed	1.0063139326898507
mutations	1.004184167752941
expression	1.0
gene	0.9982957880507284
enhanced	0.995452131511611
found	0.9802323620801786
detected	0.97661448029436
plays	0.9735770304121969
common	0.9613717570551584
reduced	0.959508633494974
induces	0.9581978293508551
inhibits	0.955468597143416
inhibited	0.9474259321842966
significance	0.9459705928107415
alterations	0.9238627656857459
inhibition	0.9208501697106837
role	0.9174343490890753
biomarkers	0.9168638053396418
correlated	0.9168638053396417
association	0.8985995861097684
increases	0.8969319834844321
regulated	0.8818690036091211
relationship	0.876294610413109
contributes	0.8659269272652172
upregulation	0.8595598175059141
regulates	0.8587212225620059
assessed	0.8549135482220983
transfected	0.8463358203135155
play	0.8435147009124705
presence	0.8335125503087653
associated	0.8225719931531563
increased	0.8197126736480241
related	0.8156926268194056
contribute	0.8130679028483614
involved	0.8096979060142291
studied	0.8089974752996839
detect	0.8001720482964146
observed	0.7985587981990429
decreased	0.7976715106454884
knockdown	0.7937948381799583
demonstrated	0.7833962893724786
influence	0.7824958338674529
level	0.781846190169763
effect	0.7771941347473622
levels	0.77718838307939
marker	0.7595321464352062
promotes	0.7578826704470198
results	0.7545025064774135
down-regulated	0.7501612952778888
downregulated	0.7488521132616971
expressions	0.7481608651571476
lower	0.7470742117582266
silencing	0.7302455086775909
loss	0.7287014572288945
measured	0.7258505125605497
markers	0.7161917271898334
examined	0.713499277087616
methylation	0.6835789317916856
resistance	0.6817705219192208
risk	0.6668100402470122
elevated	0.6559987895944718
investigated	0.6549027180997441
inhibitors	0.6292202585664208
up-regulated	0.6204341539892313
identified	0.5969690161139976
roles	0.5894124462897697
upregulated	0.5591366157153226
biomarker	0.5166856803571462
involvement	0.4558991297268937
protein	0.36781164283974
