testing	4596.093274754985
brca1	3073.637377492396
p-glycoprotein	2872.5582967218656
women	2125.693139574181
er	1982.0652247380874
subtypes	1895.888475836431
amplified	1493.7303142953701
xenografts	1465.0047313281514
tumours	1436.2791483609328
oncogene	1206.4744846231836
assessment	1177.7489016559648
receptor-2	1177.7489016559648
transcription	1120.2977357215275
receptor-alpha	1091.5721527543087
carriers	1062.8465697870904
relevance	1034.1209868198716
hr	1005.395403852653
tissues	919.2186549509969
families	890.4930719837783
overexpress	861.7674890165597
over-expression	861.7674890165597
silencing	861.7674890165597
cancers	9.655929519053826
cancer	9.17011448265086
receptor	4.672924175306028
amplification	3.982364422619334
status	2.8225386248884003
line	2.3512042998079323
carcinomas	2.347919690105245
polymorphism	2.133963630744111
tumors	2.1158844039268376
lines	2.033851395497691
signaling	2.020571920185183
cells	2.004042649547194
evaluation	1.8556578144198097
overexpression	1.815701568522237
patients	1.7511328314568797
risk	1.7302939387312883
variants	1.7027239080458916
polymorphisms	1.5096502625182902
phosphorylation	1.4459910284024418
pathway	1.4255641239002446
sensitizes	1.4118433972546032
detection	1.396382505350907
transfected	1.3504681512502406
knockdown	1.3112527256798325
alpha	1.3094025558776186
receptors	1.2803136654757101
mrna	1.2175354849611355
value	1.2041313101817488
down-regulation	1.1991704464493556
therapy	1.1806651445630356
biomarkers	1.1745273409493608
overexpressed	1.1252873539242978
distribution	1.119178557164363
analysis	1.102887271015722
significance	1.0973628521123788
proliferation	1.0852379070113447
samples	1.071850110717114
treatment	1.0559175923018396
association	1.0406440482933201
regulation	1.0395141095267233
over-expressed	1.0394125415769908
targeting	1.0363531320273152
determined	1.0284644324414436
activation	1.01508808522196
model	1.0082915604624918
genes	1.0021361416327594
expression	1.0
interaction	0.9976775211419323
study	0.995959993388968
mutations	0.98233195788492
impact	0.9734485910024806
activity	0.9546266242882332
progression	0.9393156407531577
regulator	0.9266317086199566
uptake	0.9144258024690899
pattern	0.8969368551802045
role	0.8894807897417215
correlation	0.8881967584132465
mutation	0.8811528517551734
growth	0.8746978043857402
inhibitor	0.852180458854447
target	0.8513254502903421
downregulation	0.8511283842138859
effects	0.8510892266695258
regulate	0.8382952227787546
suppresses	0.8305502552834906
induction	0.830421983172852
down-regulated	0.8248656066153468
relationship	0.8236726298844059
detect	0.807040083363474
inhibition	0.8028565838387791
treated	0.7907700876672998
invasion	0.7879274324864051
biomarker	0.7838441580139922
targets	0.7796087235362057
gene	0.7738396648611846
upregulation	0.7727866286338608
express	0.7625565264970469
analyzed	0.7614369705447772
inhibits	0.7601798219071496
carcinoma	0.7475900929954382
function	0.7321362975153181
using	0.7282542160703321
regulated	0.7189955212295491
marker	0.7187813432369279
inhibitors	0.714566740478076
influence	0.713276326499786
compared	0.7127524913966544
alterations	0.6994607916754957
factors	0.6888182565049191
factor	0.6876136935428809
loss	0.6818844502415661
methylation	0.6789389333838962
assessed	0.6786732493539076
downregulated	0.6707365578335744
suppression	0.6670672387162532
resistance	0.6667002049214413
activated	0.6633417753474188
evaluated	0.6621888107412529
levels	0.6600839939864751
response	0.6501323125397908
increase	0.6485550246596874
effect	0.6452035236777628
regulates	0.6361374774747384
increases	0.6240170087013466
promotes	0.6229515094779143
common	0.6068785133919434
expressions	0.6026965880193978
performed	0.5992819812354379
expressed	0.5906406936715579
proteins	0.5881224942103849
up-regulated	0.5868351985131492
enhances	0.584192564702297
correlates	0.5791448178874729
induces	0.5741064077624232
rate	0.5597805911560558
enhanced	0.5485287199770396
level	0.5410082564735984
contribute	0.5374611462815592
elevated	0.5333414427138318
protein	0.5297161020212701
measured	0.5296322914868068
studied	0.5215936161099459
examined	0.5194091259795827
reported	0.5178637105937137
induced	0.5160941893957479
presence	0.5059547858603022
associated	0.504297877885
upregulated	0.5032455902705727
contributes	0.4932675863057749
plays	0.4851976132541032
inhibited	0.47341471131514
play	0.46568345955667245
detected	0.4622305844607952
increased	0.4474906185754118
investigated	0.4377416977733964
reduced	0.43600682469848706
decreased	0.435236105563919
implicated	0.4350927943668285
roles	0.4295949596293917
negative	0.4132516731217517
found	0.39255600377597133
identified	0.3799298601055205
involvement	0.37929907086996467
results	0.37671332244526456
involved	0.3719230087149407
correlated	0.3575040758093165
observed	0.3545557669096702
demonstrated	0.3516461462254732
markers	0.3454880991351032
related	0.32368974517568194
lower	0.3027366827682924
positive	0.25477235447644037
